row_type,step,group,term,raw,reference,fulfillment,discounted_sum,fpl_score
perstep,35,posture,waist_pitch_joint,-0.000664,0.000000,0.998722,,
perstep,35,posture,left_shoulder_pitch_joint,0.004983,0.200000,0.940710,,
perstep,35,posture,left_shoulder_roll_joint,0.078251,0.200000,0.940654,,
perstep,35,posture,left_shoulder_yaw_joint,0.066763,0.000000,0.974499,,
perstep,35,posture,left_elbow_joint,0.212455,1.280000,0.541275,,
perstep,35,posture,left_wrist_roll_joint,-0.292855,0.000000,0.851510,,
perstep,35,posture,left_wrist_pitch_joint,-0.028098,0.000000,0.982596,,
perstep,35,posture,left_wrist_yaw_joint,-0.059041,0.000000,0.963429,,
perstep,35,posture,right_shoulder_pitch_joint,-0.228040,0.200000,0.869865,,
perstep,35,posture,right_shoulder_roll_joint,0.000265,-0.200000,0.902381,,
perstep,35,posture,right_shoulder_yaw_joint,-0.055547,0.000000,0.978783,,
perstep,35,posture,right_elbow_joint,0.517990,1.280000,0.672564,,
perstep,35,posture,right_wrist_roll_joint,0.015065,0.000000,0.992361,,
perstep,35,posture,right_wrist_pitch_joint,0.094942,0.000000,0.941192,,
perstep,35,posture,right_wrist_yaw_joint,-0.047504,0.000000,0.970575,,
perstep,36,orientation,orientation_rz,0.979979,1.000000,1.000000,,
perstep,36,height,torso_height,0.940473,0.900000,0.955030,,
perstep,36,posture,left_hip_pitch_joint,-0.191143,0.000000,0.933626,,
perstep,36,posture,left_hip_roll_joint,0.137999,0.000000,0.953490,,
perstep,36,posture,left_hip_yaw_joint,-0.281378,0.000000,0.897963,,
perstep,36,posture,left_knee_joint,0.222963,0.000000,0.922577,,
perstep,36,posture,left_ankle_pitch_joint,-0.074617,0.000000,0.914495,,
perstep,36,posture,left_ankle_roll_joint,-0.008066,0.000000,0.969189,,
perstep,36,posture,right_hip_pitch_joint,-0.130492,0.000000,0.954687,,
perstep,36,posture,right_hip_roll_joint,0.066822,0.000000,0.977479,,
perstep,36,posture,right_hip_yaw_joint,-0.007527,0.000000,0.997271,,
perstep,36,posture,right_knee_joint,0.344611,0.000000,0.880335,,
perstep,36,posture,right_ankle_pitch_joint,-0.050719,0.000000,0.941881,,
perstep,36,posture,right_ankle_roll_joint,-0.028348,0.000000,0.891718,,
perstep,36,posture,waist_yaw_joint,-0.024343,0.000000,0.990702,,
perstep,36,posture,waist_roll_joint,0.024081,0.000000,0.953690,,
perstep,36,posture,waist_pitch_joint,-0.002465,0.000000,0.995260,,
perstep,36,posture,left_shoulder_pitch_joint,0.048014,0.200000,0.953792,,
perstep,36,posture,left_shoulder_roll_joint,0.093876,0.200000,0.948270,,
perstep,36,posture,left_shoulder_yaw_joint,0.071158,0.000000,0.972820,,
perstep,36,posture,left_elbow_joint,0.194255,1.280000,0.533454,,
perstep,36,posture,left_wrist_roll_joint,-0.318167,0.000000,0.838676,,
perstep,36,posture,left_wrist_pitch_joint,-0.015367,0.000000,0.990481,,
perstep,36,posture,left_wrist_yaw_joint,-0.052809,0.000000,0.967289,,
perstep,36,posture,right_shoulder_pitch_joint,-0.286039,0.200000,0.852232,,
perstep,36,posture,right_shoulder_roll_joint,-0.001280,-0.200000,0.903135,,
perstep,36,posture,right_shoulder_yaw_joint,-0.063326,0.000000,0.975811,,
perstep,36,posture,right_elbow_joint,0.540006,1.280000,0.682024,,
perstep,36,posture,right_wrist_roll_joint,0.007788,0.000000,0.996051,,
perstep,36,posture,right_wrist_pitch_joint,0.108378,0.000000,0.932869,,
perstep,36,posture,right_wrist_yaw_joint,-0.064374,0.000000,0.960126,,
perstep,37,orientation,orientation_rz,0.978048,1.000000,1.000000,,
perstep,37,height,torso_height,0.938585,0.900000,0.957127,,
perstep,37,posture,left_hip_pitch_joint,-0.160605,0.000000,0.944230,,
perstep,37,posture,left_hip_roll_joint,0.141730,0.000000,0.952233,,
perstep,37,posture,left_hip_yaw_joint,-0.278758,0.000000,0.898913,,
perstep,37,posture,left_knee_joint,0.246941,0.000000,0.914251,,
perstep,37,posture,left_ankle_pitch_joint,-0.067799,0.000000,0.922309,,
perstep,37,posture,left_ankle_roll_joint,-0.006673,0.000000,0.974510,,
perstep,37,posture,right_hip_pitch_joint,-0.135316,0.000000,0.953012,,
perstep,37,posture,right_hip_roll_joint,0.058030,0.000000,0.980442,,
perstep,37,posture,right_hip_yaw_joint,-0.005323,0.000000,0.998070,,
perstep,37,posture,right_knee_joint,0.351140,0.000000,0.878068,,
perstep,37,posture,right_ankle_pitch_joint,-0.048138,0.000000,0.944838,,
perstep,37,posture,right_ankle_roll_joint,-0.030205,0.000000,0.884626,,
perstep,37,posture,waist_yaw_joint,-0.043417,0.000000,0.983416,,
perstep,37,posture,waist_roll_joint,0.020440,0.000000,0.960692,,
perstep,37,posture,waist_pitch_joint,0.009355,0.000000,0.982010,,
perstep,37,posture,left_shoulder_pitch_joint,0.086448,0.200000,0.965477,,
perstep,37,posture,left_shoulder_roll_joint,0.099233,0.200000,0.950881,,
perstep,37,posture,left_shoulder_yaw_joint,0.065866,0.000000,0.974841,,
perstep,37,posture,left_elbow_joint,0.186440,1.280000,0.530096,,
perstep,37,posture,left_wrist_roll_joint,-0.333391,0.000000,0.830956,,
perstep,37,posture,left_wrist_pitch_joint,-0.004537,0.000000,0.997190,,
perstep,37,posture,left_wrist_yaw_joint,-0.048535,0.000000,0.969936,,
perstep,37,posture,right_shoulder_pitch_joint,-0.333472,0.200000,0.837811,,
perstep,37,posture,right_shoulder_roll_joint,-0.011406,-0.200000,0.908070,,
perstep,37,posture,right_shoulder_yaw_joint,-0.080405,0.000000,0.969288,,
perstep,37,posture,right_elbow_joint,0.552763,1.280000,0.687506,,
perstep,37,posture,right_wrist_roll_joint,-0.007791,0.000000,0.996050,,
perstep,37,posture,right_wrist_pitch_joint,0.119920,0.000000,0.925720,,
perstep,37,posture,right_wrist_yaw_joint,-0.083126,0.000000,0.948511,,
perstep,38,orientation,orientation_rz,0.977307,1.000000,1.000000,,
perstep,38,height,torso_height,0.940142,0.900000,0.955397,,
perstep,38,posture,left_hip_pitch_joint,-0.119599,0.000000,0.958470,,
perstep,38,posture,left_hip_roll_joint,0.141600,0.000000,0.952277,,
perstep,38,posture,left_hip_yaw_joint,-0.268947,0.000000,0.902470,,
perstep,38,posture,left_knee_joint,0.279831,0.000000,0.902830,,
perstep,38,posture,left_ankle_pitch_joint,-0.062331,0.000000,0.928574,,
perstep,38,posture,left_ankle_roll_joint,-0.004895,0.000000,0.981302,,
perstep,38,posture,right_hip_pitch_joint,-0.142797,0.000000,0.950414,,
perstep,38,posture,right_hip_roll_joint,0.036588,0.000000,0.987669,,
perstep,38,posture,right_hip_yaw_joint,0.001840,0.000000,0.999333,,
perstep,38,posture,right_knee_joint,0.356202,0.000000,0.876310,,
perstep,38,posture,right_ankle_pitch_joint,-0.055231,0.000000,0.936710,,
perstep,38,posture,right_ankle_roll_joint,-0.028142,0.000000,0.892506,,
perstep,38,posture,waist_yaw_joint,-0.055698,0.000000,0.978725,,
perstep,38,posture,waist_roll_joint,0.014230,0.000000,0.972635,,
perstep,38,posture,waist_pitch_joint,0.027648,0.000000,0.946831,,
perstep,38,posture,left_shoulder_pitch_joint,0.118397,0.200000,0.975191,,
perstep,38,posture,left_shoulder_roll_joint,0.095561,0.200000,0.949091,,
perstep,38,posture,left_shoulder_yaw_joint,0.051011,0.000000,0.980515,,
perstep,38,posture,left_elbow_joint,0.184985,1.280000,0.529471,,
perstep,38,posture,left_wrist_roll_joint,-0.340639,0.000000,0.827282,,
perstep,38,posture,left_wrist_pitch_joint,0.004358,0.000000,0.997300,,
perstep,38,posture,left_wrist_yaw_joint,-0.046205,0.000000,0.971380,,
perstep,38,posture,right_shoulder_pitch_joint,-0.371092,0.200000,0.826373,,
perstep,38,posture,right_shoulder_roll_joint,-0.023937,-0.200000,0.914178,,
perstep,38,posture,right_shoulder_yaw_joint,-0.103632,0.000000,0.960416,,
perstep,38,posture,right_elbow_joint,0.555778,1.280000,0.688801,,
perstep,38,posture,right_wrist_roll_joint,-0.026715,0.000000,0.986455,,
perstep,38,posture,right_wrist_pitch_joint,0.129484,0.000000,0.919796,,
perstep,38,posture,right_wrist_yaw_joint,-0.103816,0.000000,0.935695,,
perstep,39,orientation,orientation_rz,0.977475,1.000000,1.000000,,
perstep,39,height,torso_height,0.942012,0.900000,0.953320,,
perstep,39,posture,left_hip_pitch_joint,-0.091478,0.000000,0.968235,,
perstep,39,posture,left_hip_roll_joint,0.143946,0.000000,0.951486,,
perstep,39,posture,left_hip_yaw_joint,-0.262611,0.000000,0.904768,,
perstep,39,posture,left_knee_joint,0.296348,0.000000,0.897094,,
perstep,39,posture,left_ankle_pitch_joint,-0.059054,0.000000,0.932329,,
perstep,39,posture,left_ankle_roll_joint,-0.002360,0.000000,0.990984,,
perstep,39,posture,right_hip_pitch_joint,-0.156407,0.000000,0.945688,,
perstep,39,posture,right_hip_roll_joint,0.013034,0.000000,0.995607,,
perstep,39,posture,right_hip_yaw_joint,0.005247,0.000000,0.998097,,
perstep,39,posture,right_knee_joint,0.344282,0.000000,0.880449,,
perstep,39,posture,right_ankle_pitch_joint,-0.057639,0.000000,0.933950,,
perstep,39,posture,right_ankle_roll_joint,-0.030367,0.000000,0.884009,,
perstep,39,posture,waist_yaw_joint,-0.057506,0.000000,0.978034,,
perstep,39,posture,waist_roll_joint,0.006778,0.000000,0.986966,,
perstep,39,posture,waist_pitch_joint,0.031252,0.000000,0.939900,,
perstep,39,posture,left_shoulder_pitch_joint,0.142076,0.200000,0.982390,,
perstep,39,posture,left_shoulder_roll_joint,0.090538,0.200000,0.946643,,
perstep,39,posture,left_shoulder_yaw_joint,0.027255,0.000000,0.989589,,
perstep,39,posture,left_elbow_joint,0.177340,1.280000,0.526186,,
perstep,39,posture,left_wrist_roll_joint,-0.357873,0.000000,0.818543,,
perstep,39,posture,left_wrist_pitch_joint,0.011519,0.000000,0.992865,,
perstep,39,posture,left_wrist_yaw_joint,-0.042160,0.000000,0.973886,,
perstep,39,posture,right_shoulder_pitch_joint,-0.397627,0.200000,0.818306,,
perstep,39,posture,right_shoulder_roll_joint,-0.028031,-0.200000,0.916174,,
perstep,39,posture,right_shoulder_yaw_joint,-0.126489,0.000000,0.951685,,
perstep,39,posture,right_elbow_joint,0.549128,1.280000,0.685944,,
perstep,39,posture,right_wrist_roll_joint,-0.035665,0.000000,0.981916,,
perstep,39,posture,right_wrist_pitch_joint,0.137115,0.000000,0.915069,,
perstep,39,posture,right_wrist_yaw_joint,-0.126590,0.000000,0.921589,,
perstep,40,orientation,orientation_rz,0.977506,1.000000,1.000000,,
perstep,40,height,torso_height,0.943346,0.900000,0.951837,,
perstep,40,posture,left_hip_pitch_joint,-0.059251,0.000000,0.979425,,
perstep,40,posture,left_hip_roll_joint,0.149297,0.000000,0.949683,,
perstep,40,posture,left_hip_yaw_joint,-0.259671,0.000000,0.905834,,
perstep,40,posture,left_knee_joint,0.306950,0.000000,0.893413,,
perstep,40,posture,left_ankle_pitch_joint,-0.054330,0.000000,0.937743,,
perstep,40,posture,left_ankle_roll_joint,0.001599,0.000000,0.993892,,
perstep,40,posture,right_hip_pitch_joint,-0.172426,0.000000,0.940126,,
perstep,40,posture,right_hip_roll_joint,-0.011162,0.000000,0.996238,,
perstep,40,posture,right_hip_yaw_joint,0.005989,0.000000,0.997828,,
perstep,40,posture,right_knee_joint,0.329480,0.000000,0.885589,,
perstep,40,posture,right_ankle_pitch_joint,-0.065850,0.000000,0.924542,,
perstep,40,posture,right_ankle_roll_joint,-0.035944,0.000000,0.862705,,
perstep,40,posture,waist_yaw_joint,-0.055524,0.000000,0.978791,,
perstep,40,posture,waist_roll_joint,-0.007538,0.000000,0.985503,,
perstep,40,posture,waist_pitch_joint,0.026833,0.000000,0.948397,,
perstep,40,posture,left_shoulder_pitch_joint,0.157710,0.200000,0.987143,,
perstep,40,posture,left_shoulder_roll_joint,0.075616,0.200000,0.939369,,
perstep,40,posture,left_shoulder_yaw_joint,0.011352,0.000000,0.995664,,
perstep,40,posture,left_elbow_joint,0.172305,1.280000,0.524022,,
perstep,40,posture,left_wrist_roll_joint,-0.385090,0.000000,0.804743,,
perstep,40,posture,left_wrist_pitch_joint,0.016912,0.000000,0.989524,,
perstep,40,posture,left_wrist_yaw_joint,-0.036085,0.000000,0.977648,,
perstep,40,posture,right_shoulder_pitch_joint,-0.412736,0.200000,0.813713,,
perstep,40,posture,right_shoulder_roll_joint,-0.023032,-0.200000,0.913737,,
perstep,40,posture,right_shoulder_yaw_joint,-0.147929,0.000000,0.943495,,
perstep,40,posture,right_elbow_joint,0.533279,1.280000,0.679133,,
perstep,40,posture,right_wrist_roll_joint,-0.041371,0.000000,0.979023,,
perstep,40,posture,right_wrist_pitch_joint,0.142917,0.000000,0.911475,,
perstep,40,posture,right_wrist_yaw_joint,-0.151396,0.000000,0.906223,,
perstep,41,orientation,orientation_rz,0.976967,1.000000,1.000000,,
perstep,41,height,torso_height,0.945099,0.900000,0.949890,,
perstep,41,posture,left_hip_pitch_joint,-0.017276,0.000000,0.994001,,
perstep,41,posture,left_hip_roll_joint,0.150516,0.000000,0.949272,,
perstep,41,posture,left_hip_yaw_joint,-0.260140,0.000000,0.905664,,
perstep,41,posture,left_knee_joint,0.316376,0.000000,0.890139,,
perstep,41,posture,left_ankle_pitch_joint,-0.046296,0.000000,0.946948,,
perstep,41,posture,left_ankle_roll_joint,0.002997,0.000000,0.988554,,
perstep,41,posture,right_hip_pitch_joint,-0.187020,0.000000,0.935058,,
perstep,41,posture,right_hip_roll_joint,-0.036801,0.000000,0.987597,,
perstep,41,posture,right_hip_yaw_joint,0.008947,0.000000,0.996756,,
perstep,41,posture,right_knee_joint,0.306293,0.000000,0.893641,,
perstep,41,posture,right_ankle_pitch_joint,-0.066220,0.000000,0.924118,,
perstep,41,posture,right_ankle_roll_joint,-0.035521,0.000000,0.864322,,
perstep,41,posture,waist_yaw_joint,-0.048093,0.000000,0.981630,,
perstep,41,posture,waist_roll_joint,-0.019845,0.000000,0.961836,,
perstep,41,posture,waist_pitch_joint,0.019175,0.000000,0.963125,,
perstep,41,posture,left_shoulder_pitch_joint,0.165261,0.200000,0.989439,,
perstep,41,posture,left_shoulder_roll_joint,0.057717,0.200000,0.930644,,
perstep,41,posture,left_shoulder_yaw_joint,0.004947,0.000000,0.998110,,
perstep,41,posture,left_elbow_joint,0.170741,1.280000,0.523350,,
perstep,41,posture,left_wrist_roll_joint,-0.419425,0.000000,0.787333,,
perstep,41,posture,left_wrist_pitch_joint,0.020617,0.000000,0.987230,,
perstep,41,posture,left_wrist_yaw_joint,-0.028020,0.000000,0.982644,,
perstep,41,posture,right_shoulder_pitch_joint,-0.417253,0.200000,0.812340,,
perstep,41,posture,right_shoulder_roll_joint,-0.008976,-0.200000,0.906886,,
perstep,41,posture,right_shoulder_yaw_joint,-0.172992,0.000000,0.933922,,
perstep,41,posture,right_elbow_joint,0.507880,1.280000,0.668219,,
perstep,41,posture,right_wrist_roll_joint,-0.037302,0.000000,0.981086,,
perstep,41,posture,right_wrist_pitch_joint,0.146809,0.000000,0.909065,,
perstep,41,posture,right_wrist_yaw_joint,-0.178223,0.000000,0.889606,,
perstep,42,orientation,orientation_rz,0.975649,1.000000,1.000000,,
perstep,42,height,torso_height,0.947132,0.900000,0.947631,,
perstep,42,posture,left_hip_pitch_joint,0.025437,0.000000,0.991167,,
perstep,42,posture,left_hip_roll_joint,0.144497,0.000000,0.951300,,
perstep,42,posture,left_hip_yaw_joint,-0.264977,0.000000,0.903910,,
perstep,42,posture,left_knee_joint,0.336883,0.000000,0.883019,,
perstep,42,posture,left_ankle_pitch_joint,-0.036352,0.000000,0.958344,,
perstep,42,posture,left_ankle_roll_joint,0.000539,0.000000,0.997940,,
perstep,42,posture,right_hip_pitch_joint,-0.206172,0.000000,0.928408,,
perstep,42,posture,right_hip_roll_joint,-0.061272,0.000000,0.979349,,
perstep,42,posture,right_hip_yaw_joint,0.016469,0.000000,0.994028,,
perstep,42,posture,right_knee_joint,0.283856,0.000000,0.901432,,
perstep,42,posture,right_ankle_pitch_joint,-0.060594,0.000000,0.930564,,
perstep,42,posture,right_ankle_roll_joint,-0.032639,0.000000,0.875330,,
perstep,42,posture,waist_yaw_joint,-0.040736,0.000000,0.984440,,
perstep,42,posture,waist_roll_joint,-0.029496,0.000000,0.943277,,
perstep,42,posture,waist_pitch_joint,0.012341,0.000000,0.976267,,
perstep,42,posture,left_shoulder_pitch_joint,0.164071,0.200000,0.989077,,
perstep,42,posture,left_shoulder_roll_joint,0.031119,0.200000,0.917679,,
perstep,42,posture,left_shoulder_yaw_joint,0.008428,0.000000,0.996781,,
perstep,42,posture,left_elbow_joint,0.179828,1.280000,0.527255,,
perstep,42,posture,left_wrist_roll_joint,-0.446032,0.000000,0.773842,,
perstep,42,posture,left_wrist_pitch_joint,0.022455,0.000000,0.986091,,
perstep,42,posture,left_wrist_yaw_joint,-0.017955,0.000000,0.988879,,
perstep,42,posture,right_shoulder_pitch_joint,-0.412045,0.200000,0.813923,,
perstep,42,posture,right_shoulder_roll_joint,0.013896,-0.200000,0.895737,,
perstep,42,posture,right_shoulder_yaw_joint,-0.195575,0.000000,0.925296,,
perstep,42,posture,right_elbow_joint,0.472538,1.280000,0.653033,,
perstep,42,posture,right_wrist_roll_joint,-0.023253,0.000000,0.988210,,
perstep,42,posture,right_wrist_pitch_joint,0.148694,0.000000,0.907897,,
perstep,42,posture,right_wrist_yaw_joint,-0.207080,0.000000,0.871732,,
perstep,43,orientation,orientation_rz,0.974299,1.000000,1.000000,,
perstep,43,height,torso_height,0.948602,0.900000,0.945997,,
perstep,43,posture,left_hip_pitch_joint,0.072962,0.000000,0.974664,,
perstep,43,posture,left_hip_roll_joint,0.135967,0.000000,0.954175,,
perstep,43,posture,left_hip_yaw_joint,-0.275242,0.000000,0.900188,,
perstep,43,posture,left_knee_joint,0.353300,0.000000,0.877318,,
perstep,43,posture,left_ankle_pitch_joint,-0.034032,0.000000,0.961002,,
perstep,43,posture,left_ankle_roll_joint,0.001883,0.000000,0.992809,,
perstep,43,posture,right_hip_pitch_joint,-0.214592,0.000000,0.925484,,
perstep,43,posture,right_hip_roll_joint,-0.086353,0.000000,0.970896,,
perstep,43,posture,right_hip_yaw_joint,0.015002,0.000000,0.994560,,
perstep,43,posture,right_knee_joint,0.261507,0.000000,0.909193,,
perstep,43,posture,right_ankle_pitch_joint,-0.059333,0.000000,0.932010,,
perstep,43,posture,right_ankle_roll_joint,-0.030328,0.000000,0.884157,,
perstep,43,posture,waist_yaw_joint,-0.043328,0.000000,0.983450,,
perstep,43,posture,waist_roll_joint,-0.033843,0.000000,0.934917,,
perstep,43,posture,waist_pitch_joint,0.024709,0.000000,0.952483,,
perstep,43,posture,left_shoulder_pitch_joint,0.161687,0.200000,0.988352,,
perstep,43,posture,left_shoulder_roll_joint,0.000957,0.200000,0.902977,,
perstep,43,posture,left_shoulder_yaw_joint,0.021421,0.000000,0.991818,,
perstep,43,posture,left_elbow_joint,0.187723,1.280000,0.530648,,
perstep,43,posture,left_wrist_roll_joint,-0.462643,0.000000,0.765420,,
perstep,43,posture,left_wrist_pitch_joint,0.026361,0.000000,0.983672,,
perstep,43,posture,left_wrist_yaw_joint,-0.005945,0.000000,0.996318,,
perstep,43,posture,right_shoulder_pitch_joint,-0.405698,0.200000,0.815852,,
perstep,43,posture,right_shoulder_roll_joint,0.027581,-0.200000,0.889066,,
perstep,43,posture,right_shoulder_yaw_joint,-0.218763,0.000000,0.916439,,
perstep,43,posture,right_elbow_joint,0.427434,1.280000,0.633652,,
perstep,43,posture,right_wrist_roll_joint,-0.009789,0.000000,0.995037,,
perstep,43,posture,right_wrist_pitch_joint,0.148625,0.000000,0.907940,,
perstep,43,posture,right_wrist_yaw_joint,-0.233895,0.000000,0.855122,,
perstep,44,orientation,orientation_rz,0.974299,1.000000,1.000000,,
perstep,44,height,torso_height,0.949245,0.900000,0.945284,,
perstep,44,posture,left_hip_pitch_joint,0.114603,0.000000,0.960205,,
perstep,44,posture,left_hip_roll_joint,0.124014,0.000000,0.958204,,
perstep,44,posture,left_hip_yaw_joint,-0.290626,0.000000,0.894609,,
perstep,44,posture,left_knee_joint,0.370693,0.000000,0.871278,,
perstep,44,posture,left_ankle_pitch_joint,-0.037102,0.000000,0.957485,,
perstep,44,posture,left_ankle_roll_joint,-0.001295,0.000000,0.995053,,
perstep,44,posture,right_hip_pitch_joint,-0.235701,0.000000,0.918154,,
perstep,44,posture,right_hip_roll_joint,-0.108388,0.000000,0.963470,,
perstep,44,posture,right_hip_yaw_joint,0.011068,0.000000,0.995986,,
perstep,44,posture,right_knee_joint,0.241305,0.000000,0.916208,,
perstep,44,posture,right_ankle_pitch_joint,-0.051846,0.000000,0.940589,,
perstep,44,posture,right_ankle_roll_joint,-0.031110,0.000000,0.881169,,
perstep,44,posture,waist_yaw_joint,-0.052196,0.000000,0.980063,,
perstep,44,posture,waist_roll_joint,-0.034753,0.000000,0.933167,,
perstep,44,posture,waist_pitch_joint,0.040270,0.000000,0.922559,,
perstep,44,posture,left_shoulder_pitch_joint,0.160194,0.200000,0.987898,,
perstep,44,posture,left_shoulder_roll_joint,-0.021931,0.200000,0.891820,,
perstep,44,posture,left_shoulder_yaw_joint,0.043754,0.000000,0.983287,,
perstep,44,posture,left_elbow_joint,0.200646,1.280000,0.536201,,
perstep,44,posture,left_wrist_roll_joint,-0.470586,0.000000,0.761393,,
perstep,44,posture,left_wrist_pitch_joint,0.030760,0.000000,0.980947,,
perstep,44,posture,left_wrist_yaw_joint,0.007993,0.000000,0.995049,,
perstep,44,posture,right_shoulder_pitch_joint,-0.399859,0.200000,0.817628,,
perstep,44,posture,right_shoulder_roll_joint,0.043173,-0.200000,0.881466,,
perstep,44,posture,right_shoulder_yaw_joint,-0.244438,0.000000,0.906632,,
perstep,44,posture,right_elbow_joint,0.372601,1.280000,0.610090,,
perstep,44,posture,right_wrist_roll_joint,-0.003431,0.000000,0.998260,,
perstep,44,posture,right_wrist_pitch_joint,0.146608,0.000000,0.909189,,
perstep,44,posture,right_wrist_yaw_joint,-0.258654,0.000000,0.839786,,
perstep,45,orientation,orientation_rz,0.975274,1.000000,1.000000,,
perstep,45,height,torso_height,0.949051,0.900000,0.945499,,
perstep,45,posture,left_hip_pitch_joint,0.156722,0.000000,0.945579,,
perstep,45,posture,left_hip_roll_joint,0.112590,0.000000,0.962054,,
perstep,45,posture,left_hip_yaw_joint,-0.310792,0.000000,0.887296,,
perstep,45,posture,left_knee_joint,0.382861,0.000000,0.867053,,
perstep,45,posture,left_ankle_pitch_joint,-0.032887,0.000000,0.962314,,
perstep,45,posture,left_ankle_roll_joint,-0.000674,0.000000,0.997427,,
perstep,45,posture,right_hip_pitch_joint,-0.262676,0.000000,0.908787,,
perstep,45,posture,right_hip_roll_joint,-0.119241,0.000000,0.959812,,
perstep,45,posture,right_hip_yaw_joint,0.010243,0.000000,0.996286,,
perstep,45,posture,right_knee_joint,0.222331,0.000000,0.922796,,
perstep,45,posture,right_ankle_pitch_joint,-0.048379,0.000000,0.944562,,
perstep,45,posture,right_ankle_roll_joint,-0.032052,0.000000,0.877570,,
perstep,45,posture,waist_yaw_joint,-0.057552,0.000000,0.978017,,
perstep,45,posture,waist_roll_joint,-0.031114,0.000000,0.940166,,
perstep,45,posture,waist_pitch_joint,0.052718,0.000000,0.898620,,
perstep,45,posture,left_shoulder_pitch_joint,0.151264,0.200000,0.985183,,
perstep,45,posture,left_shoulder_roll_joint,-0.036174,0.200000,0.884878,,
perstep,45,posture,left_shoulder_yaw_joint,0.075350,0.000000,0.971218,,
perstep,45,posture,left_elbow_joint,0.223973,1.280000,0.546224,,
perstep,45,posture,left_wrist_roll_joint,-0.480161,0.000000,0.756538,,
perstep,45,posture,left_wrist_pitch_joint,0.033308,0.000000,0.979368,,
perstep,45,posture,left_wrist_yaw_joint,0.019877,0.000000,0.987688,,
perstep,45,posture,right_shoulder_pitch_joint,-0.393260,0.200000,0.819634,,
perstep,45,posture,right_shoulder_roll_joint,0.064195,-0.200000,0.871218,,
perstep,45,posture,right_shoulder_yaw_joint,-0.260767,0.000000,0.900395,,
perstep,45,posture,right_elbow_joint,0.327754,1.280000,0.590819,,
perstep,45,posture,right_wrist_roll_joint,-0.006297,0.000000,0.996807,,
perstep,45,posture,right_wrist_pitch_joint,0.142549,0.000000,0.911704,,
perstep,45,posture,right_wrist_yaw_joint,-0.281476,0.000000,0.825650,,
perstep,46,orientation,orientation_rz,0.975482,1.000000,1.000000,,
perstep,46,height,torso_height,0.947362,0.900000,0.947375,,
perstep,46,posture,left_hip_pitch_joint,0.205957,0.000000,0.928482,,
perstep,46,posture,left_hip_roll_joint,0.102025,0.000000,0.965614,,
perstep,46,posture,left_hip_yaw_joint,-0.325465,0.000000,0.881975,,
perstep,46,posture,left_knee_joint,0.403518,0.000000,0.859880,,
perstep,46,posture,left_ankle_pitch_joint,-0.034131,0.000000,0.960889,,
perstep,46,posture,left_ankle_roll_joint,0.000609,0.000000,0.997672,,
perstep,46,posture,right_hip_pitch_joint,-0.279141,0.000000,0.903069,,
perstep,46,posture,right_hip_roll_joint,-0.124403,0.000000,0.958073,,
perstep,46,posture,right_hip_yaw_joint,0.003211,0.000000,0.998836,,
perstep,46,posture,right_knee_joint,0.202165,0.000000,0.929799,,
perstep,46,posture,right_ankle_pitch_joint,-0.059797,0.000000,0.931478,,
perstep,46,posture,right_ankle_roll_joint,-0.026871,0.000000,0.897359,,
perstep,46,posture,waist_yaw_joint,-0.066389,0.000000,0.974641,,
perstep,46,posture,waist_roll_joint,-0.030623,0.000000,0.941110,,
perstep,46,posture,waist_pitch_joint,0.068731,0.000000,0.867826,,
perstep,46,posture,left_shoulder_pitch_joint,0.139658,0.200000,0.981654,,
perstep,46,posture,left_shoulder_roll_joint,-0.041755,0.200000,0.882157,,
perstep,46,posture,left_shoulder_yaw_joint,0.116275,0.000000,0.955586,,
perstep,46,posture,left_elbow_joint,0.247567,1.280000,0.556363,,
perstep,46,posture,left_wrist_roll_joint,-0.485846,0.000000,0.753655,,
perstep,46,posture,left_wrist_pitch_joint,0.034068,0.000000,0.978898,,
perstep,46,posture,left_wrist_yaw_joint,0.029733,0.000000,0.981583,,
perstep,46,posture,right_shoulder_pitch_joint,-0.390421,0.200000,0.820497,,
perstep,46,posture,right_shoulder_roll_joint,0.084670,-0.200000,0.861238,,
perstep,46,posture,right_shoulder_yaw_joint,-0.272097,0.000000,0.896067,,
perstep,46,posture,right_elbow_joint,0.293729,1.280000,0.576198,,
perstep,46,posture,right_wrist_roll_joint,-0.011996,0.000000,0.993917,,
perstep,46,posture,right_wrist_pitch_joint,0.136656,0.000000,0.915353,,
perstep,46,posture,right_wrist_yaw_joint,-0.302335,0.000000,0.812730,,
perstep,47,orientation,orientation_rz,0.975409,1.000000,1.000000,,
perstep,47,height,torso_height,0.944687,0.900000,0.950348,,
perstep,47,posture,left_hip_pitch_joint,0.258457,0.000000,0.910252,,
perstep,47,posture,left_hip_roll_joint,0.087247,0.000000,0.970595,,
perstep,47,posture,left_hip_yaw_joint,-0.336205,0.000000,0.878080,,
perstep,47,posture,left_knee_joint,0.427837,0.000000,0.851435,,
perstep,47,posture,left_ankle_pitch_joint,-0.044691,0.000000,0.948789,,
perstep,47,posture,left_ankle_roll_joint,0.001312,0.000000,0.994989,,
perstep,47,posture,right_hip_pitch_joint,-0.293712,0.000000,0.898010,,
perstep,47,posture,right_hip_roll_joint,-0.123801,0.000000,0.958275,,
perstep,47,posture,right_hip_yaw_joint,-0.008272,0.000000,0.997000,,
perstep,47,posture,right_knee_joint,0.178876,0.000000,0.937886,,
